id,name,style,brewery_id,ibu,abv,ounces,stock,price,image
317,Hop Shock IPA (2010),American IPA,30,85,7.000000000000001,12.0,70,12.49,/img/beers/317.png
286,SanTan HefeWeizen (2010),Hefeweizen,30,15,5.0,12.0,60,8.59,/img/beers/286.png
285,Devil’s Ale (2010),American Pale Ale (APA),30,45,5.5,12.0,82,14.4,/img/beers/285.png
124,Epicenter Amber Ale (2010),American Amber / Red Ale,30,20,5.5,12.0,40,10.68,/img/beers/124.png
1392,Sanitas Saison Ale,Saison / Farmhouse Ale,419,20,5.79999999999999,12.0,73,13.09,/img/beers/1392.png
1391,Sanitas Black IPA,American Black Ale,419,65,6.800000000000001,12.0,94,7.83,/img/beers/1391.png
2002,Giant DIPA,American Double / Imperial IPA,252,88,8.9,16.0,96,23.93,/img/beers/2002.png
1683,Dread Brown Ale,American Brown Ale,252,68,5.4,12.0,82,15.64,/img/beers/1683.png
1362,Casinos IPA,English India Pale Ale (IPA),252,49,7.000000000000001,16.0,56,8.44,/img/beers/1362.png
1519,Saison 88,Saison / Farmhouse Ale,392,30,5.5,12.0,96,12.77,/img/beers/1519.png
967,Black IPA,American Black Ale,392,95,7.1,12.0,33,10.32,/img/beers/967.png
599,Santa Fe Irish Red Ale,Irish Red Ale,392,81,4.5,12.0,68,9.04,/img/beers/599.png
307,Santa Fe Oktoberfest,Märzen / Oktoberfest,392,67,6.25,12.0,0,10.02,/img/beers/307.png
305,Imperial Java Stout,Russian Imperial Stout,392,53,8.0,12.0,50,13.9,/img/beers/305.png
304,Freestyle Pilsner,German Pilsener,392,39,5.5,12.0,1,14.21,/img/beers/304.png
217,Happy Camper IPA,American IPA,392,25,6.6000000000000005,12.0,48,14.06,/img/beers/217.png
1477,Oval Beach Blonde Ale,American Blonde Ale,398,11,5.0,16.0,24,9.39,/img/beers/1477.png
1503,Oak Aged Cider,Cider,394,19,6.5,12.0,32,14.34,/img/beers/1503.png
1466,Ginger Cider,Cider,394,28,6.5,12.0,27,9.42,/img/beers/1466.png
1245,Schilling Hard Cider,Cider,394,36,6.5,12.0,33,17.8,/img/beers/1245.png
1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428,45,5.0,12.0,49,14.84,/img/beers/1324.png
1323,Schlafly Black Lager,Schwarzbier,428,37,5.0,12.0,86,12.51,/img/beers/1323.png
1078,Schlafly IPA,American IPA,428,30,4.5,12.0,18,17.06,/img/beers/1078.png
1077,Schlafly American Brown Ale,American Brown Ale,428,30,5.0,12.0,8,6.62,/img/beers/1077.png
588,Schlafly Hefeweizen,Hefeweizen,428,16,4.09999999999999,12.0,63,7.18,/img/beers/588.png
53,Schlafly Summer Lager,Munich Helles Lager,428,17,4.5,12.0,22,11.82,/img/beers/53.png
815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502,38,4.7,12.0,18,6.74,/img/beers/815.png
1302,Blur India Pale Ale,American IPA,432,60,7.3999999999999995,12.0,47,16.16,/img/beers/1302.png
1416,Dry Cider,Cider,411,75,6.5,16.0,41,14.1,/img/beers/1416.png
1415,Dry Hard Cider,Cider,411,90,6.5,16.0,0,18.01,/img/beers/1415.png
918,Frankenlou's IPA,American IPA,494,105,7.000000000000001,16.0,48,17.96,/img/beers/918.png
917,Becky's Black Cat Porter,American Porter,494,55,7.000000000000001,16.0,16,23.67,/img/beers/917.png
2250,Seventh Son of a Seventh Son,American Strong Ale,183,40,7.7,16.0,6,23.97,/img/beers/2250.png
1768,Stone Fort Brown Ale,English Brown Ale,183,20,5.3,16.0,75,14.26,/img/beers/1768.png
1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,183,40,7.7,16.0,89,17.64,/img/beers/1767.png
1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183,53,6.0,16.0,20,9.54,/img/beers/1766.png
1765,Golden Ratio IPA,American IPA,183,68,7.000000000000001,16.0,73,22.24,/img/beers/1765.png
2368,Black Hop IPA,American Black Ale,130,67,6.800000000000001,12.0,8,10.48,/img/beers/2368.png
738,Archer's Ale (2004),English Pale Ale,511,66,5.0,12.0,64,10.62,/img/beers/738.png
1539,Monkey Fist IPA,American IPA,385,65,6.9,12.0,14,12.77,/img/beers/1539.png
975,Shipyard Summer Ale,American Pale Wheat Ale,385,65,5.1,12.0,20,9.85,/img/beers/975.png
814,Pumpkinhead Ale,Pumpkin Ale,385,65,4.7,12.0,41,8.38,/img/beers/814.png
727,Shipyard Export,American Blonde Ale,385,65,5.1,12.0,86,6.9,/img/beers/727.png
2474,Nooner,German Pilsener,83,65,5.2,12.0,100,6.87,/img/beers/2474.png
2239,Torpedo,American IPA,83,65,7.199999999999999,12.0,64,12.28,/img/beers/2239.png
1919,Yonder Bock,Maibock / Helles Bock,83,55,6.0,12.0,24,13.91,/img/beers/1919.png
1918,CANfusion Rye Bock,Rye Beer,83,46,6.0,12.0,47,15.3,/img/beers/1918.png
1905,Sierra Nevada Pale Ale,American Pale Ale (APA),83,37,5.59999999999999,16.0,16,19.56,/img/beers/1905.png
1338,Old Chico Crystal Wheat,American Pale Wheat Ale,83,26,4.8,12.0,61,15.38,/img/beers/1338.png
1295,Summerfest,Czech Pilsener,83,28,5.0,12.0,18,10.59,/img/beers/1295.png
426,Torpedo,American IPA,83,65,7.199999999999999,16.0,83,16.8,/img/beers/426.png
400,Sierra Nevada Pale Ale,American Pale Ale (APA),83,37,5.59999999999999,12.0,24,13.16,/img/beers/400.png
2353,Sietsema Red Label,Cider,137,40,6.9,16.0,58,20.88,/img/beers/2353.png
212,Bear Ass Brown,American Brown Ale,551,43,4.2,12.0,84,16.87,/img/beers/212.png
161,Red Mountain Ale,American Amber / Red Ale,551,46,6.0,12.0,37,11.33,/img/beers/161.png
160,Ice Pick Ale,American IPA,551,49,6.800000000000001,12.0,71,17.2,/img/beers/160.png
2574,4Beans,Baltic Porter,46,52,10.0,12.0,95,8.62,/img/beers/2574.png
2479,Jammer,Gose,46,16,4.2,12.0,0,12.22,/img/beers/2479.png
2443,Abigale,Belgian Pale Ale,46,11,8.0,12.0,90,6.94,/img/beers/2443.png
2266,Rad,Fruit / Vegetable Beer,46,7,3.2,16.0,85,13.77,/img/beers/2266.png
2090,Bengali,American IPA,46,62,6.5,24.0,98,35.87,/img/beers/2090.png
1962,Sensi Harvest,American Pale Ale (APA),46,50,4.7,12.0,68,15.66,/img/beers/1962.png
1696,Hi-Res,American Double / Imperial IPA,46,111,9.9,12.0,40,17.75,/img/beers/1696.png
1608,Global Warmer,American Strong Ale,46,70,7.000000000000001,12.0,44,8.54,/img/beers/1608.png
1591,Autumnation (2013),American IPA,46,74,6.7,16.0,65,17.95,/img/beers/1591.png
1388,The Crisp,German Pilsener,46,42,5.4,16.0,86,11.84,/img/beers/1388.png
1387,Sweet Action,Cream Ale,46,34,5.2,16.0,21,20.2,/img/beers/1387.png
1386,Righteous Ale,Rye Beer,46,57,6.3,16.0,56,15.53,/img/beers/1386.png
1385,Bengali Tiger,American IPA,46,62,6.4,16.0,77,22.06,/img/beers/1385.png
1020,3Beans,Baltic Porter,46,85,9.9,12.0,32,16.58,/img/beers/1020.png
778,Brownstone,American Brown Ale,46,47,5.8999999999999995,16.0,50,21.95,/img/beers/778.png
630,Apollo,American Pale Wheat Ale,46,11,5.2,16.0,49,20.61,/img/beers/630.png
629,Harbinger,Saison / Farmhouse Ale,46,35,4.9,16.0,72,19.41,/img/beers/629.png
628,Resin,American Double / Imperial IPA,46,103,9.1,12.0,9,17.61,/img/beers/628.png
525,Diesel,American Stout,46,69,6.3,16.0,69,9.51,/img/beers/525.png
512,Autumnation (2011-12) (2011),Pumpkin Ale,46,48,6.0,16.0,100,16.11,/img/beers/512.png
425,The Crisp (2011),German Pilsener,46,42,5.4,16.0,78,9.61,/img/beers/425.png
424,Sweet Action (2011),Cream Ale,46,34,5.2,16.0,81,9.75,/img/beers/424.png
423,Righteous Ale (2011),Rye Beer,46,57,6.3,16.0,85,17.09,/img/beers/423.png
422,Bengali Tiger (2011),American IPA,46,62,6.4,16.0,15,19.48,/img/beers/422.png
1942,Rudie Session IPA,American IPA,264,63,4.5,12.0,30,7.59,/img/beers/1942.png
1708,Taster's Choice,Doppelbock,264,64,7.3999999999999995,12.0,56,10.39,/img/beers/1708.png
1521,Modus Hoperandi,American IPA,264,65,6.800000000000001,12.0,5,16.95,/img/beers/1521.png
1297,Estival Cream Stout,American Stout,264,15,5.79999999999999,12.0,2,6.37,/img/beers/1297.png
1192,Vernal Minthe Stout,American Stout,264,15,5.79999999999999,12.0,85,9.36,/img/beers/1192.png
1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,16,8.0,12.0,41,9.95,/img/beers/1013.png
774,Autumnal Molé Stout,American Stout,264,17,6.1,12.0,7,11.91,/img/beers/774.png
386,Mexican Logger,American Pale Lager,264,18,4.2,12.0,19,17.2,/img/beers/386.png
70,True Blonde Ale,American Blonde Ale,264,31,5.3,12.0,89,15.57,/img/beers/70.png
69,Euphoria Pale Ale,American Pale Ale (APA),264,44,6.1,12.0,53,17.09,/img/beers/69.png
68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,58,5.7,12.0,39,13.33,/img/beers/68.png
67,Modus Hoperandi,American IPA,264,65,6.800000000000001,12.0,52,15.65,/img/beers/67.png
1792,Iron Butt Red Ale,American Amber / Red Ale,313,39,5.79999999999999,12.0,0,6.43,/img/beers/1792.png
1609,Initial Point India Pale Ale,American IPA,313,92,7.1,12.0,20,8.49,/img/beers/1609.png
2537,Monkey Dancing On A Razor Blade,Belgian IPA,64,86,8.5,24.0,62,16.07,/img/beers/2537.png
2536,Tripel Deke,Tripel,64,81,8.19999999999999,24.0,64,26.71,/img/beers/2536.png
30,Urban Wilderness Pale Ale,English Pale Ale,557,75,4.9,12.0,28,16.54,/img/beers/30.png
2305,Homefront IPA,American IPA,163,70,6.0,12.0,61,14.11,/img/beers/2305.png
1588,Sly Fox Christmas Ale 2013,Winter Warmer,371,16,5.5,12.0,29,7.45,/img/beers/1588.png
1363,Grisette,Grisette,371,25,5.59999999999999,12.0,98,9.75,/img/beers/1363.png
1211,360° India Pale Ale,American IPA,371,21,6.2,12.0,78,11.28,/img/beers/1211.png
1123,Helles Golden Lager,Munich Helles Lager,371,18,4.9,12.0,14,10.49,/img/beers/1123.png
926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,16,5.5,12.0,66,8.49,/img/beers/926.png
894,Odyssey Imperial IPA,American Double / Imperial IPA,371,90,8.4,12.0,61,17.31,/img/beers/894.png
166,Oktoberfest Lager,Märzen / Oktoberfest,371,25,5.79999999999999,12.0,93,17.97,/img/beers/166.png
24,113 IPA,American IPA,371,113,7.000000000000001,12.0,79,13.16,/img/beers/24.png
23,Dunkel Lager,Munich Dunkel Lager,371,21,5.3,12.0,30,17.64,/img/beers/23.png
22,Royal Weisse Ale,Hefeweizen,371,11,5.59999999999999,12.0,59,17.3,/img/beers/22.png
21,Pikeland Pils,German Pilsener,371,44,4.9,12.0,67,9.46,/img/beers/21.png
20,Phoenix Pale Ale,American Pale Ale (APA),371,40,5.1,12.0,34,10.83,/img/beers/20.png
2407,Rule G IPA,American IPA,115,88,7.000000000000001,12.0,37,10.6,/img/beers/2407.png
2406,Murphy's Law,American Amber / Red Ale,115,35,5.79999999999999,12.0,53,6.87,/img/beers/2406.png
2405,Alter Ego ,Saison / Farmhouse Ale,115,33,6.2,12.0,99,13.96,/img/beers/2405.png
2234,Monarch Pilsner,American Pilsner,191,44,5.0,12.0,2,9.09,/img/beers/2234.png
1606,Snow King Pale Ale,American Pale Ale (APA),191,55,6.0,12.0,60,17.36,/img/beers/1606.png
617,Zonker Stout,Foreign / Export Stout,191,36,5.4,12.0,83,16.05,/img/beers/617.png
407,OB-1 Organic Ale,English Brown Ale,191,22,5.0,12.0,29,13.42,/img/beers/407.png
406,Snake River Lager,Vienna Lager,191,18,5.0,12.0,11,17.44,/img/beers/406.png
402,Snake River Pale Ale,American Pale Ale (APA),191,32,5.2,12.0,13,6.18,/img/beers/402.png
393,Pako’s EyePA,American IPA,191,60,6.800000000000001,12.0,47,11.06,/img/beers/393.png
1798,Thanksgiving Ale,Kölsch,309,73,5.0,12.0,49,8.4,/img/beers/1798.png
1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,86,9.2,12.0,91,13.6,/img/beers/1655.png
1596,Dagger Falls IPA,American IPA,309,100,6.3,12.0,9,6.35,/img/beers/1596.png
1595,Dagger Falls IPA,American IPA,309,100,6.3,12.0,23,11.09,/img/beers/1595.png
1482,Socktoberfest,Märzen / Oktoberfest,309,100,6.0,16.0,11,13.38,/img/beers/1482.png
1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,100,7.9,12.0,100,14.31,/img/beers/1447.png
1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,100,9.9,12.0,93,8.31,/img/beers/1425.png
1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,100,5.5,16.0,48,16.81,/img/beers/1424.png
1298,Sockeye Belgian Style Summer Ale,Witbier,309,100,5.0,16.0,35,11.26,/img/beers/1298.png
1181,Sockeye Maibock,Maibock / Helles Bock,309,100,6.4,12.0,46,7.03,/img/beers/1181.png
1160,Old Devil's Tooth,American Barleywine,309,100,9.9,12.0,65,15.78,/img/beers/1160.png
1152,Galena Golden,American Blonde Ale,309,66,4.3,12.0,94,11.51,/img/beers/1152.png
1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,32,5.2,12.0,39,10.54,/img/beers/1151.png
1150,Woolybugger Wheat,American Pale Wheat Ale,309,12,4.6,12.0,81,9.25,/img/beers/1150.png
1076,Power House Porter,American Porter,309,51,5.7,12.0,83,16.0,/img/beers/1076.png
995,Winterfest,American Strong Ale,309,90,8.4,16.0,59,16.49,/img/beers/995.png
879,Dagger Falls IPA,American IPA,309,100,6.3,12.0,23,6.71,/img/beers/879.png
1972,LuckenBock,Bock,257,18,7.000000000000001,16.0,39,9.47,/img/beers/1972.png
1971,Texas Pale Ale (TPA),American IPA,257,40,5.5,16.0,88,9.94,/img/beers/1971.png
1970,6 String Saison,Saison / Farmhouse Ale,257,31,8.0,16.0,79,14.18,/img/beers/1970.png
1969,Kol' Beer,Kölsch,257,22,5.0,16.0,32,16.72,/img/beers/1969.png
2024,Montauk Light,Light Lager,249,27,3.5000000000000004,12.0,41,6.99,/img/beers/2024.png
1283,Na Zdraví Pilsner,Czech Pilsener,436,32,4.8,16.0,15,17.72,/img/beers/1283.png
1282,Nice Rack IPA,American IPA,436,65,5.5,16.0,4,12.96,/img/beers/1282.png
2362,2014 IPA Cicada Series,American IPA,133,72,7.5,16.0,31,11.75,/img/beers/2362.png
2346,Sinister Minister Black IPA,American IPA,133,65,7.7,16.0,14,16.27,/img/beers/2346.png
2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,45,5.3,12.0,6,13.39,/img/beers/2320.png
2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,60,5.79999999999999,12.0,99,8.16,/img/beers/2297.png
2296,Suzy B Dirty Blonde Ale,American Blonde Ale,133,20,5.0,12.0,15,8.37,/img/beers/2296.png
1745,Mississippi Fire Ant,American Amber / Red Ale,133,80,8.0,16.0,46,8.13,/img/beers/1745.png
1120,Hipster Breakfast,Oatmeal Stout,133,40,5.79999999999999,16.0,59,11.84,/img/beers/1120.png
1118,Suzy B Dirty Blonde Ale,American Blonde Ale,133,20,5.0,16.0,48,14.79,/img/beers/1118.png
1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,60,5.79999999999999,16.0,5,12.37,/img/beers/1117.png
2387,Pine Belt Pale Ale,American Pale Ale (APA),118,45,6.5,12.0,89,16.76,/img/beers/2387.png
2267,Walloon,Saison / Farmhouse Ale,118,34,5.5,12.0,100,11.88,/img/beers/2267.png
1740,Le Mort Vivant,Bière de Garde,118,23,6.9,12.0,0,8.23,/img/beers/1740.png
1728,Red Cockaded Ale,American Double / Imperial IPA,118,110,8.5,12.0,18,12.25,/img/beers/1728.png
1497,Valkyrie Double IPA,American Double / Imperial IPA,118,100,9.2,12.0,87,12.64,/img/beers/1497.png
1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,110,8.5,12.0,97,14.95,/img/beers/1011.png
1010,Old Potentate,Old Ale,118,40,7.199999999999999,12.0,58,17.27,/img/beers/1010.png
856,Bombshell Blonde,American Blonde Ale,118,20,5.0,16.0,43,20.02,/img/beers/856.png
853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,100,9.9,12.0,35,8.24,/img/beers/853.png
691,Walloon (2014),Saison / Farmhouse Ale,118,61,5.5,12.0,10,8.38,/img/beers/691.png
555,Le Mort Vivant (2011),Bière de Garde,118,23,6.9,12.0,37,14.7,/img/beers/555.png
46,Buried Hatchet Stout,Foreign / Export Stout,118,50,8.3,12.0,15,10.76,/img/beers/46.png
45,Pine Belt Pale Ale,American Pale Ale (APA),118,45,6.5,16.0,100,21.68,/img/beers/45.png
44,Bombshell Blonde,American Blonde Ale,118,20,5.0,12.0,73,13.36,/img/beers/44.png
2486,Baby Daddy Session IPA,American IPA,78,35,4.7,12.0,86,6.15,/img/beers/2486.png
763,Hopluia (2004),English India Pale Ale (IPA),508,34,5.249999999999995,16.0,88,14.5,/img/beers/763.png
2271,Ball & Chain (2014),American Pale Ale (APA),175,33,5.79999999999999,16.0,54,13.08,/img/beers/2271.png
2206,Bitter Biker Double IPA,American Double / Imperial IPA,175,32,9.6,16.0,72,22.88,/img/beers/2206.png
2136,God Damn Pigeon Porter,American Porter,175,31,8.19999999999999,16.0,61,10.64,/img/beers/2136.png
2135,Working for the Weekend,American Double / Imperial IPA,175,30,7.9,16.0,90,10.43,/img/beers/2135.png
2134,Angry Adam,American Amber / Red Ale,175,29,6.0,16.0,81,19.37,/img/beers/2134.png
2109,Freedom Fries,American Stout,175,28,5.5,16.0,42,23.83,/img/beers/2109.png
1821,Bitter Biker Double IPA,American Double / Imperial IPA,175,27,9.6,12.0,57,9.29,/img/beers/1821.png
1820,Ghost Bike Pale Ale,American Pale Ale (APA),175,26,7.3,16.0,59,19.14,/img/beers/1820.png
1819,Spiteful IPA,American IPA,175,25,6.2,12.0,90,17.61,/img/beers/1819.png
1634,Alley Time,American Pale Ale (APA),175,24,6.0,12.0,57,14.5,/img/beers/1634.png
1633,Fat Badger,Irish Red Ale,175,23,5.79999999999999,12.0,46,8.97,/img/beers/1633.png
1632,In the Weeds,American Pale Wheat Ale,175,22,5.5,12.0,93,10.66,/img/beers/1632.png
855,Special Amber,Vienna Lager,498,22,5.0,12.0,51,7.19,/img/beers/855.png
445,Special Amber,Vienna Lager,498,22,5.0,12.0,44,8.87,/img/beers/445.png
1587,Seven Gates Pale Ale,American Pale Ale (APA),372,21,5.59999999999999,12.0,51,13.91,/img/beers/1587.png
2242,Gunga Din,Cider,186,20,5.2,16.0,16,19.69,/img/beers/2242.png
1544,Starr Pils,German Pilsener,383,20,4.2,12.0,82,12.19,/img/beers/1544.png
1205,Northern Lights India Pale Ale,American IPA,383,52,6.5,16.0,60,10.07,/img/beers/1205.png
369,Festie,Märzen / Oktoberfest,383,12,4.8,12.0,51,7.1,/img/beers/369.png
368,Northern Lights India Pale Ale,American IPA,383,52,6.5,12.0,37,9.96,/img/beers/368.png
2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,65,6.5,12.0,33,16.79,/img/beers/2386.png
92,Colorado Kölsch,Kölsch,119,17,4.9,12.0,75,9.82,/img/beers/92.png
91,Steam Engine Lager,American Amber / Red Lager,119,25,5.7,12.0,49,11.44,/img/beers/91.png
90,Third Eye Pale Ale,American IPA,119,65,6.5,12.0,55,10.46,/img/beers/90.png
2366,Point Special (Current),American Adjunct Lager,131,9,4.7,12.0,69,17.12,/img/beers/2366.png
2365,Point Special,American Adjunct Lager,131,9,4.7,12.0,43,8.29,/img/beers/2365.png
2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,33,5.4,12.0,46,13.88,/img/beers/2270.png
2228,Point Special,American Adjunct Lager,131,9,4.7,12.0,19,11.04,/img/beers/2228.png
2151,Onyx Black Ale,American Black Ale,131,9,5.2,12.0,23,16.52,/img/beers/2151.png
2150,Beyond The Pale IPA,American IPA,131,64,6.3,12.0,62,15.82,/img/beers/2150.png
2122,Point Special (2013),American Adjunct Lager,131,9,4.7,12.0,47,6.38,/img/beers/2122.png
2121,Point Special (2012),American Adjunct Lager,131,9,4.7,12.0,10,9.58,/img/beers/2121.png
2115,Point Special Lager,American Adjunct Lager,131,9,4.7,16.0,54,12.56,/img/beers/2115.png
1450,St. Benedict's Winter Ale,Winter Warmer,131,12,6.2,12.0,38,14.35,/img/beers/1450.png
1357,Point Oktoberfest,Märzen / Oktoberfest,131,15,5.7,16.0,48,17.31,/img/beers/1357.png
1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,7,5.2,16.0,89,22.79,/img/beers/1225.png
816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,7,5.0,12.0,67,11.74,/img/beers/816.png
772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,7,5.0,12.0,1,12.74,/img/beers/772.png
684,Drop Dead Blonde,American Blonde Ale,131,10,3.5000000000000004,12.0,66,7.11,/img/beers/684.png
650,Three Kings Ale,Kölsch,131,13,4.9,12.0,28,11.12,/img/beers/650.png
456,Point Oktoberfest,Märzen / Oktoberfest,131,15,5.7,12.0,28,10.87,/img/beers/456.png
357,2012 Black Ale,American Brown Ale,131,32,5.4,12.0,94,8.31,/img/beers/357.png
141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,7,5.0,12.0,34,13.51,/img/beers/141.png
140,Point Cascade Pale Ale,American Pale Ale (APA),131,33,5.4,12.0,29,9.43,/img/beers/140.png
139,Point Amber Classic,American Amber / Red Lager,131,14,4.7,12.0,74,8.44,/img/beers/139.png
138,Point Special Lager,American Adjunct Lager,131,9,4.7,12.0,58,8.85,/img/beers/138.png
953,Wisco Disco,American Amber / Red Ale,486,31,5.1,16.0,87,23.67,/img/beers/953.png
1983,Brontide,American Black Ale,255,29,5.0,12.0,84,15.7,/img/beers/1983.png
1631,Brontide,American Black Ale,255,28,5.0,12.0,46,14.59,/img/beers/1631.png
1344,Classique,Saison / Farmhouse Ale,255,27,4.5,12.0,20,11.2,/img/beers/1344.png
922,Sunsplash Golden Ale (2004),American Blonde Ale,492,26,4.5,12.0,42,13.56,/img/beers/922.png
1410,Sand Island Lighthouse,Kölsch,412,25,5.1,12.0,92,11.08,/img/beers/1410.png
925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,30,5.0,12.0,25,9.16,/img/beers/925.png
637,Monkeynaut IPA,American IPA,412,70,7.199999999999999,12.0,46,10.3,/img/beers/637.png
2369,Straub Beer (Current),American Adjunct Lager,129,39,5.0,12.0,44,6.92,/img/beers/2369.png
2233,American Lager,American Adjunct Lager,129,8,4.09999999999999,12.0,30,11.71,/img/beers/2233.png
2232,American Amber,American Amber / Red Lager,129,8,4.09999999999999,12.0,97,10.3,/img/beers/2232.png
2231,American Light,Light Lager,129,13,3.2,12.0,52,11.23,/img/beers/2231.png
2352,Extra Pale Ale,American Pale Ale (APA),138,49,5.3,12.0,72,12.17,/img/beers/2352.png
2549,Make It So,Extra Special / Strong Bitter (ESB),58,40,5.3,12.0,95,9.64,/img/beers/2549.png
2473,Hopvale Organic Ale,American Pale Ale (APA),58,55,4.7,16.0,67,21.11,/img/beers/2473.png
2415,Unchained #18 Hop Silo,American Double / Imperial IPA,58,100,8.3,16.0,61,12.81,/img/beers/2415.png
2605,Tip Off,Altbier,25,29,5.2,16.0,48,15.41,/img/beers/2605.png
2215,Java Mac,Scottish Ale,25,26,5.4,16.0,8,11.27,/img/beers/2215.png
2164,Cowbell,American Porter,25,23,5.4,16.0,68,23.93,/img/beers/2164.png
2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,20,5.79999999999999,16.0,35,17.82,/img/beers/2085.png
2084,PV Muckle (2013),Scotch Ale / Wee Heavy,25,23,8.3,16.0,78,21.87,/img/beers/2084.png
2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,36,9.9,16.0,92,21.82,/img/beers/2083.png
2082,Whip Fight,Scotch Ale / Wee Heavy,25,30,9.0,16.0,65,10.78,/img/beers/2082.png
2081,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,23,5.3,16.0,71,16.3,/img/beers/2081.png
2001,Fistful Of Hops Red,American IPA,25,75,6.4,16.0,93,22.36,/img/beers/2001.png
2000,Fistful of Hops Orange,American IPA,25,75,6.3,16.0,49,17.71,/img/beers/2000.png
1999,Fistful Of Hops Blue,American IPA,25,75,6.4,16.0,89,14.02,/img/beers/1999.png
1996,Fistful of Hops Green,American IPA,25,75,6.4,16.0,61,12.86,/img/beers/1996.png
1948,30 Min Coma,Belgian IPA,25,52,7.7,16.0,66,20.91,/img/beers/1948.png
1656,Wee Muckle,Scotch Ale / Wee Heavy,25,30,9.0,16.0,93,19.37,/img/beers/1656.png
1599,Royal Brat,Extra Special / Strong Bitter (ESB),25,55,6.5,16.0,37,8.54,/img/beers/1599.png
1420,Grapefruit Jungle (GFJ),American IPA,25,77,7.5,16.0,22,9.33,/img/beers/1420.png
1389,Osiris Pale Ale,American Pale Ale (APA),25,50,5.59999999999999,16.0,56,22.17,/img/beers/1389.png
1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,75,9.9,16.0,31,23.52,/img/beers/1367.png
1366,Stupid Sexy Flanders,Flanders Oud Bruin,25,23,6.3,16.0,63,22.83,/img/beers/1366.png
1347,Bourbon Barrel Cowbell,American Porter,25,24,5.85,16.0,84,14.9,/img/beers/1347.png
1314,Popcorn Pilsner,German Pilsener,25,25,5.4,16.0,76,23.12,/img/beers/1314.png
1128,Ring of Dingle,Irish Dry Stout,25,27,7.1,16.0,14,14.55,/img/beers/1128.png
1127,Bourbon Barrel Wee Mac,Scottish Ale,25,23,5.4,16.0,4,17.57,/img/beers/1127.png
1049,Bourbon Barrel Johan,English Barleywine,25,60,9.9,16.0,72,12.11,/img/beers/1049.png
934,The Deuce,American Brown Ale,25,42,7.000000000000001,16.0,50,8.44,/img/beers/934.png
923,The Velvet Fog,Quadrupel (Quad),25,24,9.0,16.0,73,23.53,/img/beers/923.png
874,Sun King Oktoberfest,Märzen / Oktoberfest,25,23,5.5,16.0,45,9.32,/img/beers/874.png
739,Indianapolis Indians Lager,Dortmunder / Export Lager,25,24,5.2,16.0,6,21.6,/img/beers/739.png
698,Indians Victory Lager (2012),Dortmunder / Export Lager,25,24,5.2,16.0,90,17.24,/img/beers/698.png
660,Chaka,Belgian Strong Pale Ale,25,57,8.0,16.0,44,9.45,/img/beers/660.png
651,Isis,American Double / Imperial IPA,25,91,9.1,16.0,71,17.01,/img/beers/651.png
584,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,30,9.0,16.0,56,20.66,/img/beers/584.png
532,Grapefruit Jungle (GFJ) (2011),American IPA,25,77,7.5,16.0,10,11.44,/img/beers/532.png
526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,23,5.5,16.0,52,22.64,/img/beers/526.png
394,Johan the Barleywine,English Barleywine,25,60,9.9,16.0,73,19.52,/img/beers/394.png
213,Wee Mac Scottish-Style Ale,Scottish Ale,25,23,5.4,16.0,8,18.57,/img/beers/213.png
55,Sunlight Cream Ale,Cream Ale,25,20,5.3,16.0,1,23.29,/img/beers/55.png
54,Osiris Pale Ale (2010),American Pale Ale (APA),25,50,5.59999999999999,16.0,3,17.13,/img/beers/54.png
1207,Dam Lager,American Amber / Red Lager,455,57,4.5,12.0,61,15.19,/img/beers/1207.png
